Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,VideoPath,AudioPath,Label
3037,Whatâs the matter?,Monica,neutral,neutral,304,2,3,5,"0:11:20,304","0:11:21,320",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U2.wav,neutral
3038,"Oh, just this!  Yâknow what itâs my fault really, because the couch is usually where we",Chandler,neutral,neutral,304,3,3,5,"00:11:21,430","00:11:37,529",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U3.wav,neutral
3039,"Hey, does somebody wanna hand me one of those tiles.",Joey,neutral,neutral,304,4,3,5,"00:11:35,236","00:11:37,529",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U4.wav,neutral
3040,Whatâs going on?,Chandler,surprise,negative,304,5,3,5,"0:11:39,949","0:11:40,841",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U5.wav,neutral
3041,Heâs retiling my floor.,Monica,neutral,neutral,304,6,3,5,"0:11:40,841","0:11:42,745",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U6.wav,neutral
3042,Yo!! Spackel boy! Get up!,Chandler,neutral,neutral,304,7,3,5,"00:11:43,244","00:11:49,624",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U7.wav,cause
3043,"Ah-ah-ah, now you started this, you will finish it.",Monica,anger,negative,304,8,3,5,"00:11:46,622","00:11:49,624",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U8.wav,anger
3044,He started mine first!,Chandler,anger,negative,304,9,3,5,"00:11:49,792","00:11:51,626",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U9.wav,anger
3045,"Build the unit Cinderelly, lay the tile Cinderelly.",Phoebe,anger,negative,304,10,3,5,"00:11:51,794","00:11:54,754",/home/klad/Desktop/Friends/Friends_Clips/video/S03E05_D304_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E05_D304_U10.wav,anger
3115,"You donât know?! Rach, you balded my girlfriend!",Ross,neutral,neutral,312,0,3,25,"00:16:14,598","00:16:16,766",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U0.wav,neutral
3116,"All right! Ross, do you think itâs easy for me to see you with somebody else?",Rachel,anger,negative,312,1,3,25,"00:16:16,934","00:16:23,439",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U1.wav,anger
3117,"Y'know, hey! Youâre the one who ended it, remember?",Ross,anger,negative,312,2,3,25,"00:16:23,607","00:16:25,650",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U2.wav,anger
3118,"Yeah, because I was",Rachel,neutral,neutral,312,3,3,25,"00:16:25,818","00:16:29,862",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U3.wav,neutral
3119,You still love me?,Ross,sadness,negative,312,4,3,25,"0:16:31,240","0:16:32,283",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U4.wav,neutral
3120,Noo.,Rachel,sadness,negative,312,5,3,25,"0:16:32,283","0:16:34,132",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U5.wav,neutral
3121,You still love me.,Ross,neutral,neutral,312,6,3,25,"00:16:35,869","00:16:37,662",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U6.wav,neutral
3122,"Oh, y-yeah, so, you-you love me!",Rachel,surprise,positive,312,7,3,25,"00:16:37,830","00:16:40,331",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U7.wav,neutral
3123,"Noo, nnnnn. What does this mean? What do you, I mean do you wanna, get back together?",Ross,surprise,positive,312,8,3,25,"00:16:45,629","00:16:50,049",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U8.wav,neutral
3124,Noo!,Rachel,anger,negative,312,9,3,25,"0:16:50,217","0:16:50,301",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U9.wav,anger
3125,Maybe!,Rachel,surprise,positive,312,10,3,25,"0:16:50,301","0:16:52,780",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U10.wav,neutral
3126,"I, I donât know.",Rachel,neutral,neutral,312,11,3,25,"00:16:52,886","00:16:54,512",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U11.wav,neutral
3127,"Ross, I still canât forgive you for what you did, I canât, I just, but sometimes when Iâm with you I just, I feel so...",Rachel,sadness,negative,312,12,3,25,"00:16:56,890","00:17:07,442",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U12.wav,neutral
3128,What?!,Ross,sadness,negative,312,13,3,25,"00:17:07,609","00:17:08,735",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U13.wav,neutral
3129,"I just, I feel, I-I just...",Rachel,neutral,neutral,312,14,3,25,"00:17:09,862","00:17:15,575",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U14.wav,neutral
3130,What?,Ross,neutral,neutral,312,15,3,25,"00:17:13,323","00:17:15,575",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U15.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U15.wav,neutral
3131,I feel...,Rachel,neutral,neutral,312,16,3,25,"00:17:16,201","00:17:17,702",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U16.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U16.wav,neutral
3132,"Noo!! I donât care! Iâm not, Iâm not gonna playing one-on-one strip poker with you for practice!",Chandler,anger,negative,312,17,3,25,"00:17:25,669","00:17:31,799",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U17.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U17.wav,anger
3133,But I made cards!!,Joey,sadness,negative,312,18,3,25,"00:17:31,967","00:17:34,052",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U18.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U18.wav,neutral
3134,Well! Good night.  Iâm going upstairs.,Rachel,neutral,neutral,312,19,3,25,"00:17:35,179","00:17:41,100",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U19.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U19.wav,neutral
3135,Good night.,Joey,neutral,neutral,312,20,3,25,"00:17:41,351","00:17:43,227",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U20.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U20.wav,neutral
3136,Wanna play strip poker for practice?,Joey,sadness,negative,312,21,3,25,"00:17:50,110","00:17:52,320",/home/klad/Desktop/Friends/Friends_Clips/video/S03E25_D312_U21.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E25_D312_U21.wav,cause
3155,Remember that guy from cooking school I told you about that put cilantro with everything?,Monica,neutral,neutral,315,0,4,9,"00:01:38,056","00:01:41,308",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U0.wav,neutral
3156,"Oh sure, Cilantro Larry.",Phoebe,neutral,neutral,315,1,4,9,"00:01:41,476","00:01:43,310",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U1.wav,neutral
3157,"Well, Iâm gonna fill in for him as food critic for the Chelsea Reporter.",Monica,joy,positive,315,2,4,9,"00:01:44,145","00:01:47,606",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U2.wav,neutral
3158,"Wow, Monica! What an amazing opportunity to influenceâ¦ dozens of people.",Monica,joy,positive,315,3,4,9,"00:01:47,774","00:01:54,321",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U3.wav,neutral
3159,"How could you say yes, what about our catering business?",Phoebe,anger,negative,315,4,4,9,"00:01:56,950","00:01:59,159",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U4.wav,cause
3160,"Oh no-no-no, itâs only one night a week, and plus I get to take all of you out for a",Monica,neutral,neutral,315,5,4,9,"00:01:59,327","00:02:03,956",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U5.wav,neutral
3161,Yay!!,All,joy,positive,315,6,4,9,"00:02:04,124","00:02:05,290",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U6.wav,neutral
3162,"Oh, in that caseââYay!  That was me hopping on board.",Phoebe,joy,positive,315,7,4,9,"00:02:05,458","00:02:13,006",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U7.wav,neutral
3163,Oh.,Monica,joy,positive,315,8,4,9,"00:02:12,000","00:02:13,006",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U8.wav,neutral
3164,"Hey, you guys! Hey, Ross, quick question for ya. Are you ready to party?",Chandler,joy,positive,315,9,4,9,"00:02:13,883","00:02:19,680",/home/klad/Desktop/Friends/Friends_Clips/video/S04E09_D315_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E09_D315_U9.wav,neutral
3165,Hello.,Joey,neutral,neutral,316,0,4,8,"00:00:04,379","00:00:05,421",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U0.wav,neutral
3166,"Hey, itâs me.",Chandler,neutral,neutral,316,1,4,8,"00:00:05,588","00:00:07,000",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U1.wav,neutral
3167,"I know you canât stand to be in the same room as me, so I just thought Iâd try and apologize over the phone.",Chandler,sadness,negative,316,2,4,8,"00:00:05,588","00:00:11,552",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U2.wav,cause
3169,Hello.,Joey,neutral,neutral,316,3,4,8,"00:00:16,516","00:00:18,100",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U3.wav,neutral
3170,"Look I never should have kissed your girlfriend, but Iâm",Chandler,fear,negative,316,4,4,8,"00:00:19,019","00:00:22,187",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U4.wav,cause
3171,Stop callinâ!!,Joey,anger,negative,316,5,4,8,"00:00:26,067","00:00:27,109",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U5.wav,anger
3172,"Hey! Hey! Hey! This is 92.3, WXRK, K-Rock for our $1,000 daily challenge.",Voice,joy,positive,316,6,4,8,"00:00:27,277","00:00:34,283",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U6.wav,neutral
3173,All right!,Joey,neutral,neutral,316,7,4,8,"00:00:34,451","00:00:35,701",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U7.wav,neutral
3174,"What is the name of your roommate who is very, very sorry and would do anything",Voice,neutral,neutral,316,8,4,8,"00:00:35,869","00:00:41,874",/home/klad/Desktop/Friends/Friends_Clips/video/S04E08_D316_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S04E08_D316_U8.wav,cause
3175,Joseph Francis Tribbiani are you home yet?!!,Phoebe,neutral,neutral,317,0,7,11,"00:03:26,247","00:03:30,375",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U0.wav,neutral
3176,"Umm, I think heâs still out. Whatâs wrong?",Rachel,joy,positive,317,1,7,11,"00:03:30,543","00:03:32,586",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U1.wav,neutral
3177,"Well, Iâll tell you Rachel Karen Green, I had plans with Joey tonight and he left me this note.",Phoebe,neutral,neutral,317,2,7,11,"00:03:32,754","00:03:38,342",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U2.wav,neutral
3178,"""Pheebs, canât make it, got a date. Talk to you later. Big Daddy.""  Big Daddy?",Rachel,anger,negative,317,3,7,11,"00:03:39,093","00:03:44,139",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U3.wav,anger
3179,Oh thatâs a nickname we were trying out.,Phoebe,neutral,neutral,317,4,7,11,"00:03:45,266","00:03:48,060",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U4.wav,neutral
3180,"Hey, yâknow what nickname never caught on? The Ross-A-Tron!",Ross,joy,positive,317,5,7,11,"0:03:48,228","0:03:51,750",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U5.wav,neutral
3181,Hey!,Joey,joy,positive,317,6,7,11,"0:03:51,750","0:03:52,581",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U6.wav,neutral
3182,Oh! Hereâs Joseph Francis!,Phoebe,joy,positive,317,7,7,11,"00:03:55,401","00:03:58,195",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U7.wav,neutral
3183,Oh-Wha-Ho! What are you middle naming me for?! I left you a note!,Joey,surprise,negative,317,8,7,11,"00:03:58,363","00:04:03,408",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U8.wav,cause
3184,So what?! That doesnât give you the right to ditch me!,Phoebe,anger,negative,317,9,7,11,"00:04:03,576","00:04:05,953",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U9.wav,anger
3185,"Hey, you can cancel plans with friends if there is the possibility for sex!",Joey,anger,negative,317,10,7,11,"00:04:06,120","00:04:10,332",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U10.wav,anger
3186,"Phoebe heâs right, that is the rule.",Ross,neutral,neutral,317,11,7,11,"00:04:10,500","00:04:12,292",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U11.wav,neutral
3187,I donât accept this rule.,Phoebe,anger,negative,317,12,7,11,"00:04:12,460","00:04:13,752",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U12.wav,anger
3188,"When we make plans, I expect you to show up.",Phoebe,anger,negative,317,13,7,11,"00:04:13,920","00:04:16,338",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U13.wav,anger
3189,"Okay, I canât just be a way to kill time âtil you meet someone better!",Phoebe,anger,negative,317,14,7,11,"00:04:16,506","00:04:19,758",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U14.wav,anger
3190,"Yâknow boyfriends and girlfriends come and go, but this  is for life!",Phoebe,anger,negative,317,15,7,11,"00:04:19,926","00:04:24,638",/home/klad/Desktop/Friends/Friends_Clips/video/S07E11_D317_U15.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S07E11_D317_U15.wav,anger
3196,"Lights.  Uh, romantic lights.",Pete,neutral,neutral,319,0,3,23,"00:17:35,387","00:17:40,058",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U0.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U0.wav,neutral
3197,"Ooh, nice.",Monica,joy,positive,319,1,3,23,"00:17:40,476","00:17:42,977",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U1.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U1.wav,neutral
3198,"So ah, there was this thing I wanted to talk to you about.",Pete,neutral,neutral,319,2,3,23,"00:17:43,145","00:17:46,564",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U2.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U2.wav,neutral
3199,"Oh, right! I completely forgot about that.",Monica,neutral,neutral,319,3,3,23,"00:17:47,024","00:17:50,610",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U3.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U3.wav,neutral
3200,"Well ah, Iâve been doing a lot of thinking, and I look at my life",Pete,neutral,neutral,319,4,3,23,"00:17:53,489","00:17:59,494",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U4.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U4.wav,neutral
3201,Yeah?,Monica,neutral,neutral,319,5,3,23,"00:17:57,951","00:17:59,494",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U5.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U5.wav,neutral
3202,"And I feel like Iâve conquered the business world, and I feel like Iâve conquered the intellectual world, and now I-I have the most beautiful woman in the world.",Pete,anger,negative,319,6,3,23,"00:17:59,661","00:18:10,630",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U6.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U6.wav,anger
3203,Wow.,Monica,surprise,positive,319,7,3,23,"00:18:12,216","00:18:13,591",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U7.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U7.wav,neutral
3204,Thereâs one thing missing.,Pete,sadness,negative,319,8,3,23,"00:18:14,676","00:18:16,385",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U8.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U8.wav,neutral
3205,Whatâs that?,Monica,neutral,neutral,319,9,3,23,"00:18:17,679","00:18:18,930",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U9.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U9.wav,neutral
3206,Itâs time for me to conquer the physical world.,Pete,neutral,neutral,319,10,3,23,"00:18:20,516","00:18:23,559",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U10.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U10.wav,neutral
3207,Okay.,Monica,neutral,neutral,319,11,3,23,"00:18:26,063","00:18:27,563",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U11.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U11.wav,neutral
3208,"Monica, I want to become  the Ultimate Fighting Champion.",Pete,neutral,neutral,319,12,3,23,"00:18:28,857","00:18:38,241",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U12.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U12.wav,neutral
3209,You wanna what?!,Monica,surprise,negative,319,13,3,23,"00:18:36,532","00:18:38,241",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U13.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U13.wav,neutral
3210,"I want to become the Ultimate Fighting Champion! Itâs the most intense physical competition in the world, itâs banned in 49 states!",Pete,joy,positive,319,14,3,23,"00:18:39,034","00:18:45,957",/home/klad/Desktop/Friends/Friends_Clips/video/S03E23_D319_U14.mkv,/home/klad/Desktop/Friends/Friends_Clips/audio/S03E23_D319_U14.wav,neutral
