Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,VideoPath,AudioPath,Label
3333,HowHow small are your feet?,Ross,neutral,neutral,332,15,8,1,"00:22:13,582","00:22:15,499",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E01_D332_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E01_D332_U15.wav,neutral
3359,"....and 12, 22, 18, four...  What?",Ross,surprise,positive,336,0,3,10,"00:11:55,840","00:12:07,000",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U0.wav,neutral
3360,I spelled out boobies.,Chandler,joy,positive,336,1,3,10,"00:12:06,267","00:12:09,102",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U1.wav,neutral
3361,"Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?",Monica,neutral,neutral,336,2,3,10,"00:12:13,649","00:12:20,071",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U2.wav,neutral
3362,"Ah, were out. I sold them all.",Ross,neutral,neutral,336,3,3,10,"00:12:20,948","00:12:23,032",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U3.wav,cause
3363,What?,Monica,surprise,positive,336,4,3,10,"00:12:23,534","00:12:25,076",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U4.wav,neutral
3365,No.,Monica,sadness,negative,336,6,3,10,"00:12:29,915","00:12:32,959",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U6.wav,neutral
3366,"No, just, just, just a couple more boxes.",Monica,anger,negative,336,7,3,10,"00:12:29,915","00:12:35,211",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U7.wav,anger
3367,"It-it-its no big deal, all right, Im-Im cool.",Monica,fear,negative,336,8,3,10,"00:12:29,915","00:12:39,591",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U8.wav,neutral
3368,You gotta help me out with a couple more boxes!,Monica,sadness,negative,336,9,3,10,"00:12:33,502","00:12:44,137",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U9.wav,neutral
3369,"Mon, look at yourself. You have cookie on your neck.",Ross,disgust,negative,336,10,3,10,"00:12:45,222","00:12:47,724",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U10.wav,neutral
3370,Oh God!,Monica,sadness,negative,336,11,3,10,"00:12:48,184","00:12:49,225",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U11.wav,neutral
3371,"So, how many have you sold so far?",Chandler,neutral,neutral,336,12,3,10,"00:12:51,353","00:12:55,398",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U12.wav,neutral
3372,Check this out. Five hundred and seventeen boxes!,Ross,surprise,positive,336,13,3,10,"00:12:51,353","00:12:59,819",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U13.wav,neutral
3373,"Oh my God, how did you do that?",Chandler,surprise,positive,336,14,3,10,"00:12:55,566","00:12:59,819",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U14.wav,neutral
3374,"Okay, the other night I was leaving the museum just as Laser Floyd was letting out of the planetarium, without even trying I sold 50 boxes!",Ross,joy,positive,336,15,3,10,"00:12:59,987","00:13:09,788",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U15.wav,neutral
3375,"Thats when it occurred to me, the key to my success, the munchies. So I ah, started hitting the NYU dorms around midnight.",Ross,joy,positive,336,16,3,10,"00:13:09,955","00:13:20,006",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U16.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U16.wav,neutral
3376,I am selling cookies by the case.,Ross,joy,positive,336,17,3,10,"00:13:21,967","00:13:25,136",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U17.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U17.wav,neutral
3377,They call me: 'Cookie Dude!',Ross,joy,positive,336,18,3,10,"00:13:25,304","00:13:28,973",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U18.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U18.wav,neutral
3378,"Okay, stop what youre doing, I need envelope stuffers, I need stamp lickers.....",Rachel,neutral,neutral,336,19,3,10,"00:13:30,434","00:13:34,687",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U19.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U19.wav,neutral
3379,"Well hey, who did these resumes for ya?",Ross,surprise,positive,336,20,3,10,"00:13:34,855","00:13:37,065",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U20.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U20.wav,neutral
3380,Me! On my computer.,Chandler,joy,positive,336,21,3,10,"00:13:37,233","00:13:38,650",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E10_D336_U21.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E10_D336_U21.wav,neutral
3382,Hi.,Ross,neutral,neutral,337,0,8,2,"00:02:56,176","00:02:57,384",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U0.wav,neutral
3383,Hey.  Soaps? Shampoos? Are you really taking all this stuff?,Chandler,surprise,negative,337,1,8,2,"00:02:58,553","00:03:02,139",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U1.wav,cause
3384,Why not? Its built into the price of the room.,Ross,neutral,neutral,337,2,8,2,"00:03:02,348","00:03:07,853",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U2.wav,neutral
3385,Yeah but you dont needWhat is this?,Chandler,surprise,positive,337,3,8,2,"00:03:02,348","00:03:11,106",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U3.wav,cause
3386,Thread!,Ross,joy,positive,337,4,8,2,"00:03:08,104","00:03:11,106",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U4.wav,neutral
3387,Score! Where are the disposable cameras?,Chandler,joy,positive,337,5,8,2,"00:03:12,442","00:03:18,488",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U5.wav,neutral
3388,What disposable cameras?,Ross,sadness,negative,337,6,8,2,"00:03:15,236","00:03:18,488",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U6.wav,neutral
3389,The cameras? Remember last night I told you to take them?,Chandler,surprise,negative,337,7,8,2,"00:03:18,656","00:03:20,699",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U7.wav,neutral
3390,No you didnt.,Ross,neutral,neutral,337,8,8,2,"00:03:20,909","00:03:22,000",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U8.wav,neutral
3391,"Yes! Remember? Right before we cut the cake, I went up to you and I said",Chandler,surprise,negative,337,9,8,2,"00:03:20,909","00:03:25,037",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U9.wav,neutral
3392,"Oh-oh yeah, you-you came up to me and asked if I could do you a favor, and my Uncle Murray came up to you and handed you a check.",Ross,neutral,neutral,337,10,8,2,"00:03:25,246","00:03:31,001",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U10.wav,neutral
3393,"And then you said, ""Why do they call it a check?",Ross,neutral,neutral,337,11,8,2,"0:03:31,252","0:03:33,274",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U11.wav,neutral
3394,"Why not a Yugoslavian?""",Ross,neutral,neutral,337,12,8,2,"0:03:33,274","0:03:35,007",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U12.wav,neutral
3395,"Yeah, then you did that.",Ross,neutral,neutral,337,13,8,2,"0:03:38,927","0:03:40,512",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U13.wav,neutral
3396,So you dont have the cameras?!,Chandler,surprise,negative,337,14,8,2,"0:03:40,512","0:03:43,464",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U14.wav,cause
3397,No. Sorry man.,Ross,sadness,negative,337,15,8,2,"00:03:43,598","00:03:45,307",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U15.wav,neutral
3398,So? What? What? Theyre gone! Monicas gonna freak!,Chandler,surprise,negative,337,16,8,2,"00:03:43,598","00:03:48,810",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U16.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U16.wav,cause
3399,"Well, Im sure theyre still somewhere here in the hotel. Ill-Ill help you look for them.",Ross,neutral,neutral,337,17,8,2,"00:03:45,475","00:03:50,437",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U17.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U17.wav,neutral
3400,Great.,Chandler,anger,negative,337,18,8,2,"00:03:50,647","00:03:51,647",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U18.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U18.wav,anger
3401,In-in three minutes.,Ross,neutral,neutral,337,19,8,2,"00:03:50,647","00:03:52,981",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E02_D337_U19.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E02_D337_U19.wav,neutral
3421,Well I guess I shouldve thought about my wife and kids before I talked back to chef Geller!,Joey,neutral,neutral,339,0,4,10,"00:20:46,870","00:20:52,041",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E10_D339_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E10_D339_U0.wav,neutral
3422,Thanks.,Monica,neutral,neutral,339,1,4,10,"00:20:53,418","00:20:54,460",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E10_D339_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E10_D339_U1.wav,neutral
3424,Enough!,Monica,anger,negative,339,3,4,10,"00:21:02,010","00:21:03,469",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E10_D339_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E10_D339_U3.wav,anger
3425,Lean lean lean,Joey,joy,positive,339,4,4,10,"00:21:04,846","00:21:07,390",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E10_D339_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E10_D339_U4.wav,neutral
3428,Triskaidekaphobia.,Chandler,neutral,neutral,342,0,8,20,"0:07:25,933","0:07:26,745",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U0.wav,neutral
3429,The fear of,Ross,neutral,neutral,342,1,8,20,"0:07:26,745","0:07:28,814",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U1.wav,neutral
3430,"No! No, fear of the number 13.",Joey,neutral,neutral,342,2,8,20,"00:07:28,936","00:07:33,316",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U2.wav,neutral
3432,"Its possible, they have really sharp edges.",Ross,neutral,neutral,342,3,8,20,"00:07:33,566","00:07:36,944",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U3.wav,neutral
3433,"All right Chandler, youre up.",Joey,neutral,neutral,342,4,8,20,"00:07:38,321","00:07:39,780",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U4.wav,neutral
3434,"Wait a minute, I-I believe Im entitled to use my Angel Pass for a free turn?",Ross,joy,positive,342,5,8,20,"00:07:40,031","00:07:43,618",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U5.wav,neutral
3435,This game makes no sense!,Chandler,anger,negative,342,6,8,20,"0:07:43,784","0:07:45,244",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U6.wav,anger
3436,Yknow what? Youre just upset because youre losing.,Ross,joy,positive,342,7,8,20,"0:07:45,244","0:07:48,206",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U7.wav,cause
3437,"Oh come on Ross, I think were all losers here.",Chandler,neutral,neutral,342,8,8,20,"00:07:48,289","00:07:50,875",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U8.wav,neutral
3438,"All right. Chandler, you can either spin the wheel or pick a Google card.",Joey,neutral,neutral,342,9,8,20,"00:07:52,919","00:07:56,672",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U9.wav,neutral
3439,Let me think. Let me thinkOh! I dont care.,Chandler,anger,negative,342,10,8,20,"00:07:56,839","00:08:00,468",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U10.wav,anger
3440,You-you must choose Mr. Bing.,Joey,neutral,neutral,342,11,8,20,"00:08:02,428","00:08:04,096",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U11.wav,neutral
3441,"Either, it makes no difference.",Chandler,neutral,neutral,342,12,8,20,"0:08:04,263","0:08:05,765",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U12.wav,neutral
3442,"Choose, you jackass!",Joey,anger,negative,342,13,8,20,"0:08:05,765","0:08:08,702",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U13.wav,anger
3443,Ill take a card.,Chandler,neutral,neutral,342,14,8,20,"00:08:09,644","00:08:13,272",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U14.wav,neutral
3444,"Okay, you picked the Gimmie card! You get all of Rosss points!",Joey,joy,positive,342,15,8,20,"00:08:09,644","00:08:16,567",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U15.wav,neutral
3445,What?!,Ross,surprise,negative,342,16,8,20,"00:08:13,439","00:08:16,567",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U16.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U16.wav,neutral
3446,This game is kinda fun.,Chandler,joy,positive,342,17,8,20,"00:08:17,318","00:08:18,986",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U17.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U17.wav,neutral
3447,You dont think its a little crazy that you get all my points just cause you,Ross,neutral,neutral,342,18,8,20,"00:08:20,154","00:08:23,282",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U18.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U18.wav,neutral
3448,I dont think the contestants are supposed to speak to each other.,Chandler,neutral,neutral,342,19,8,20,"00:08:23,491","00:08:26,869",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E20_D342_U19.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E20_D342_U19.wav,neutral
3516,So? Come on! Explain yourself Geller! First you get my Rachel pregnant!,Dr. Green,anger,negative,351,0,8,8,"00:11:31,982","00:11:38,863",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U0.wav,anger
3517,You got Rachel pregnant?!,Mona,surprise,negative,351,1,8,8,"00:11:35,903","00:11:38,863",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U1.wav,neutral
3518,Who did?!,Ross,surprise,negative,351,2,8,8,"0:11:39,115","0:11:39,797",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U2.wav,neutral
3519,You did!,Dr. Green,anger,negative,351,3,8,8,"0:11:39,797","0:11:40,204",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U3.wav,anger
3520,"Yes. Yes, yes I did.  But-but it was, it was just a one night thing. It meant nothing.",Ross,fear,negative,351,4,8,8,"00:11:42,284","00:11:46,496",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U4.wav,cause
3521,Oh? Really? Thats what my daughter means to you? Nothing?,Dr. Green,anger,negative,351,5,8,8,"00:11:46,706","00:11:50,583",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U5.wav,anger
3522,"No! No sir umm, she means a lot to me. I mean, I careI-I love Rachel.",Ross,fear,negative,351,6,8,8,"00:11:50,835","00:11:54,671",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U6.wav,neutral
3523,What?!,Mona,surprise,negative,351,7,8,8,"00:11:54,880","00:11:57,465",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U7.wav,neutral
3524,"Oh but not that way. I meanI mean Im not in love with her. I love her like a, like a friend.",Ross,joy,positive,351,8,8,8,"00:11:57,675","00:12:02,053",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U8.wav,neutral
3525,Oh really? Thats how treat a friend? You get her in trouble and then refuse to marry her?,Dr. Green,anger,negative,351,9,8,8,"00:12:02,221","00:12:04,389",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U9.wav,anger
3526,Hey! I offered to marry her!,Ross,anger,negative,351,10,8,8,"0:12:04,598","0:12:06,480",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U10.wav,anger
3527,Wh,Mona,joy,positive,351,11,8,8,"0:12:06,480","0:12:06,732",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U11.wav,neutral
3528,But I didnt want to.,Ross,anger,negative,351,12,8,8,"00:12:06,851","00:12:08,977",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U12.wav,anger
3529,Well why not? So you can spend your time with this tramp?!,Dr. Green,anger,negative,351,13,8,8,"0:12:10,563","0:12:13,405",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S08E08_D351_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S08E08_D351_U13.wav,anger
